# t,x,y
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.284163944444400335e-08,2.689741117662206399e-08,1.000000000000000048e-04
-1.803566881335711448e-08,4.418456684609357007e-09,2.000000000000000096e-04
-2.659280314787996711e-08,-4.491107979242570060e-09,3.000000000000000279e-04
-3.580736596729097752e-08,-2.977894644685803565e-09,4.000000000000000192e-04
-9.130443359858121396e-09,2.045381777618527548e-08,5.000000000000000104e-04
7.079984705863039263e-09,2.716508973914495519e-08,6.000000000000000559e-04
3.179986025688749736e-09,1.581901129330075971e-08,7.000000000000001013e-04
1.132295352454928950e-08,2.684457457100067551e-08,8.000000000000001468e-04
-9.960695623735828136e-09,1.166716593886280414e-08,9.000000000000001922e-04
-7.990157630739095009e-09,3.798523725254375180e-08,1.000000000000000238e-03
1.214431933261131139e-08,4.517303731476807623e-08,1.100000000000000283e-03
2.058994898543711609e-08,5.822831439382594175e-08,1.200000000000000329e-03
3.112735237476892459e-08,5.568507430181216168e-08,1.300000000000000374e-03
2.782228586308734250e-08,5.055480533959345418e-08,1.400000000000000419e-03
4.519693538402798303e-08,2.664066249023687664e-08,1.500000000000000465e-03
4.589320652599244416e-08,3.632676415221155181e-08,1.600000000000000510e-03
5.665634155537241243e-08,3.529967876772796063e-08,1.700000000000000556e-03
4.470338429288054423e-08,4.084198105749149435e-08,1.800000000000000601e-03
5.630499634224280106e-08,5.994153593118334355e-08,1.900000000000000647e-03
6.952896861384336387e-08,5.675324178099832430e-08,2.000000000000000475e-03
8.902806623322290805e-08,5.581540117215423790e-08,2.100000000000000304e-03
1.041521410271746041e-07,7.700281999110412936e-08,2.200000000000000133e-03
1.052100285720798415e-07,8.776434584865112269e-08,2.299999999999999961e-03
9.659339816998074338e-08,1.094135742817314229e-07,2.399999999999999790e-03
8.021172732448652272e-08,9.313319593399108026e-08,2.499999999999999618e-03
6.106117090348131519e-08,1.106339306843828691e-07,2.599999999999999447e-03
4.374365542779883764e-08,8.976923493185854873e-08,2.699999999999999276e-03
3.992094226874922604e-08,1.023289985040841254e-07,2.799999999999999104e-03
1.870799498429775573e-08,1.159239157006147483e-07,2.899999999999998933e-03
2.640853634558691736e-08,1.157128403229470877e-07,2.999999999999998761e-03
4.851945132124267227e-08,1.435643024419515746e-07,3.099999999999998590e-03
7.911398293249707984e-08,1.369336344373542884e-07,3.199999999999998419e-03
6.904550969808542021e-08,1.204666941704501252e-07,3.299999999999998247e-03
5.461087578762971435e-08,1.091288755649541482e-07,3.399999999999998076e-03
5.663556979422914160e-08,1.282841134080089932e-07,3.499999999999997904e-03
6.677232903819720183e-08,1.139587591444065253e-07,3.599999999999997733e-03
4.126001393751617748e-08,1.567401815770094125e-07,3.699999999999997562e-03
2.512608050907535285e-08,1.563719677344584354e-07,3.799999999999997390e-03
