# t,x,y
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.996718971089197237e-09,-1.491526183981576865e-08,1.000000000000000048e-04
1.749378121528437940e-08,-3.298018232275414556e-09,2.000000000000000096e-04
9.052190146229483284e-09,-1.191043771825476373e-08,3.000000000000000279e-04
3.112969374542145172e-08,-5.537274471441109292e-08,4.000000000000000192e-04
2.046262800773872118e-08,-4.371767608950862917e-08,5.000000000000000104e-04
2.029868825114516476e-08,-3.858028055671404103e-08,6.000000000000000559e-04
3.728727522980197745e-08,-3.009573058430399355e-08,7.000000000000001013e-04
2.192796334737366213e-08,-3.442131563772458662e-08,8.000000000000001468e-04
1.368358952536902900e-08,-3.786977179391967094e-08,9.000000000000001922e-04
-1.330676523451589867e-08,-4.957823364927877280e-08,1.000000000000000238e-03
-5.371519246031507545e-08,-3.672446284055620927e-08,1.100000000000000283e-03
-7.894868516498221533e-08,-2.798798820155695418e-08,1.200000000000000329e-03
-8.034795548532898893e-08,-3.859009958725320179e-08,1.300000000000000374e-03
-7.969090709881385992e-08,-2.989822760916194564e-08,1.400000000000000419e-03
-6.547675496964034989e-08,-2.061353823679368205e-08,1.500000000000000465e-03
-7.107838206818554902e-08,-1.213661712189272966e-08,1.600000000000000510e-03
-6.408980499587119832e-08,-1.518571205054701734e-08,1.700000000000000556e-03
-3.195532043715323427e-08,-6.975918979216373801e-09,1.800000000000000601e-03
-5.415524818207276662e-08,-2.847694401367758728e-09,1.900000000000000647e-03
-2.698260786752700001e-08,-2.743186086791218907e-08,2.000000000000000475e-03
-2.417156662745091885e-08,-8.772667447326141230e-09,2.100000000000000304e-03
-6.576376036785800026e-09,-1.456740465580347416e-09,2.200000000000000133e-03
1.371151644754407546e-08,-3.490231287791701572e-09,2.299999999999999961e-03
4.374674139174601948e-09,-8.231817583440198453e-09,2.399999999999999790e-03
-1.054849578346881079e-08,1.383360164766139785e-09,2.499999999999999618e-03
1.147854788102960649e-08,1.170526767054184405e-08,2.599999999999999447e-03
8.715562703891063880e-09,1.329037094952890759e-08,2.699999999999999276e-03
1.691779240112600426e-08,7.709608550063005693e-09,2.799999999999999104e-03
6.037702138090310831e-09,7.072433143720174988e-09,2.899999999999998933e-03
1.248553913828590618e-08,1.062489951783785898e-08,2.999999999999998761e-03
4.686017527173329329e-09,1.610921179806551592e-08,3.099999999999998590e-03
3.865028736894884513e-08,3.392584099700070377e-08,3.199999999999998419e-03
3.360715439670915857e-08,3.895545606723243305e-08,3.299999999999998247e-03
6.430172853065745439e-08,2.468611200086449585e-08,3.399999999999998076e-03
5.722420511578115782e-08,3.041541973957138860e-08,3.499999999999997904e-03
6.677273768970648756e-08,2.657959208355870118e-08,3.599999999999997733e-03
6.358637733058830583e-08,1.668481237052431216e-08,3.699999999999997562e-03
4.334939015816818129e-08,2.101104525485206350e-08,3.799999999999997390e-03
9.564891373354370149e-09,2.103232972797879217e-08,3.899999999999997219e-03
2.016809010288793197e-08,5.405667296038719123e-08,3.999999999999997481e-03
2.659237194580141263e-08,4.229933025827676988e-08,4.099999999999997743e-03
-3.192267885934456185e-09,3.968029943518416849e-08,4.199999999999998006e-03
1.520268908170723067e-08,5.682269960246787900e-08,4.299999999999998268e-03
8.303923950769305288e-09,7.136343412029085581e-08,4.399999999999998530e-03
1.429561957903098365e-08,4.826777570490141782e-08,4.499999999999998793e-03
-7.097666849680437574e-09,7.505971300452155745e-08,4.599999999999999055e-03
6.629919197550635847e-09,5.173489199198956146e-08,4.699999999999999317e-03
1.789408402814011693e-08,4.783353092610498739e-08,4.799999999999999580e-03
2.870262549071163562e-08,6.474652701261005291e-08,4.899999999999999842e-03
5.456332495502203234e-08,9.343031357704964648e-08,5.000000000000000104e-03
3.556975864136614374e-08,7.071467458629067953e-08,5.100000000000000366e-03
2.926651302393246947e-08,7.951020740502404874e-08,5.200000000000000629e-03
4.318147718444958145e-08,8.894831692045752675e-08,5.300000000000000891e-03
1.051936375791934024e-08,7.949088489311322999e-08,5.400000000000001153e-03
3.722689812635491601e-08,5.954468459919579205e-08,5.500000000000001416e-03
