# t,x,y
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.948542936406138488e-08,1.351459097371652553e-08,1.000000000000000048e-04
-2.100342836098236410e-08,2.382222495326038656e-08,2.000000000000000096e-04
-4.365287149355050347e-08,4.287238667474573670e-08,3.000000000000000279e-04
-1.718289363598642132e-08,4.892942266468962007e-08,4.000000000000000192e-04
1.181868774026150872e-08,5.124725185518933804e-08,5.000000000000000104e-04
2.535480515221618659e-08,5.093574167160193568e-08,6.000000000000000559e-04
3.988632382734653606e-08,3.065260033866817229e-08,7.000000000000001013e-04
3.080836297213707642e-08,3.790653835155095452e-08,8.000000000000001468e-04
6.605732540595121544e-08,2.806114696946962665e-08,9.000000000000001922e-04
4.818506971624512088e-08,3.314936203166781979e-08,1.000000000000000238e-03
3.406556310702339881e-08,4.394137866061222297e-08,1.100000000000000283e-03
4.910812314332316431e-08,2.491942547107610255e-08,1.200000000000000329e-03
3.787388857196455916e-08,1.791911093714474439e-08,1.300000000000000374e-03
7.153413701247485426e-08,4.155332999075860012e-08,1.400000000000000419e-03
5.896835478204848958e-08,4.389126120224178151e-08,1.500000000000000465e-03
7.954720190595852014e-08,5.252937276226664076e-08,1.600000000000000510e-03
8.484195314238842339e-08,6.753132073029351032e-08,1.700000000000000556e-03
6.982319073307389252e-08,5.349534043490653173e-08,1.800000000000000601e-03
8.084173689429377136e-08,4.884795708533803797e-08,1.900000000000000647e-03
7.536925325941798425e-08,5.908935514681652308e-08,2.000000000000000475e-03
4.866520501811407272e-08,7.806123654598840742e-08,2.100000000000000304e-03
6.661844718335285615e-08,6.882789576363697071e-08,2.200000000000000133e-03
2.956263401791075045e-08,8.391809402699628431e-08,2.299999999999999961e-03
3.303020134250757251e-08,9.699606987544543924e-08,2.399999999999999790e-03
4.367342859348415043e-08,1.247970223606373032e-07,2.499999999999999618e-03
3.508871717377934065e-08,1.443925468489472505e-07,2.599999999999999447e-03
2.535479253407739883e-08,1.274785784734718603e-07,2.699999999999999276e-03
2.362384766429585702e-08,1.488385426332666929e-07,2.799999999999999104e-03
-4.806318825720674121e-09,1.559817350888287074e-07,2.899999999999998933e-03
-1.373556897093180419e-09,1.190785261807185737e-07,2.999999999999998761e-03
-1.300017536656533509e-09,1.124508940660044252e-07,3.099999999999998590e-03
-1.637100484608814348e-09,1.382388956754726054e-07,3.199999999999998419e-03
