# t,x,y
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.825921973231006893e-08,-9.633932962834767394e-09,1.000000000000000048e-04
3.499463348773163831e-09,8.617252064366263217e-10,2.000000000000000096e-04
2.302599554800295928e-08,-3.008082597878514062e-08,3.000000000000000279e-04
1.121625306869904450e-08,-1.902937963517978277e-08,4.000000000000000192e-04
3.802629127021118239e-08,-2.640580064961363236e-08,5.000000000000000104e-04
7.140443910785173869e-08,-5.924482466881881221e-08,6.000000000000000559e-04
6.477667585776552695e-08,-6.059970011784982179e-08,7.000000000000001013e-04
6.743979256524754556e-08,-4.396261867465806185e-08,8.000000000000001468e-04
8.219728583186246107e-08,2.209120928718497182e-09,9.000000000000001922e-04
7.852089250433428012e-08,-2.054477899778164920e-09,1.000000000000000238e-03
7.906321589108461325e-08,-1.157137792479328919e-08,1.100000000000000283e-03
1.039488344954308612e-07,-1.543625718881473900e-09,1.200000000000000329e-03
1.041037640268362880e-07,-8.979504072424710802e-09,1.300000000000000374e-03
9.609874846758111760e-08,9.456389094761243887e-09,1.400000000000000419e-03
1.255395807811948858e-07,1.936655171661621059e-08,1.500000000000000465e-03
1.468990314300392136e-07,3.247634464813564470e-08,1.600000000000000510e-03
1.576154160273776922e-07,2.883101728613848691e-08,1.700000000000000556e-03
1.648277377323639008e-07,2.329574368531242055e-08,1.800000000000000601e-03
1.622719474837414477e-07,5.509165598397038863e-08,1.900000000000000647e-03
1.393498921893354672e-07,4.440753204118055091e-08,2.000000000000000475e-03
1.223926982015515618e-07,7.068438720939974020e-08,2.100000000000000304e-03
7.065772487371846996e-08,9.993915498615099695e-08,2.200000000000000133e-03
6.208616141421094908e-08,1.164946753182555015e-07,2.299999999999999961e-03
5.873561264864938654e-08,1.196844825423149121e-07,2.399999999999999790e-03
3.610235044569737504e-08,1.388064235674874361e-07,2.499999999999999618e-03
2.948982142150514481e-08,1.358254012050860912e-07,2.599999999999999447e-03
-1.773866255203017421e-08,1.545756805466033554e-07,2.699999999999999276e-03
6.161448106026371694e-09,1.902172552113598274e-07,2.799999999999999104e-03
-2.584065180752205567e-09,1.786974659732495596e-07,2.899999999999998933e-03
-2.013587862978018632e-08,1.621313771164771703e-07,2.999999999999998761e-03
-4.488434184265136455e-08,1.733634535912393907e-07,3.099999999999998590e-03
-6.974571472265966132e-08,1.851237669400058598e-07,3.199999999999998419e-03
-8.513168179229769654e-08,1.976072708638132562e-07,3.299999999999998247e-03
-9.754206499373183550e-08,1.974281991859842881e-07,3.399999999999998076e-03
-9.356859791556569765e-08,2.085754824604068509e-07,3.499999999999997904e-03
