# t,x,y
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.261020742330370138e-08,-7.467551762750585132e-09,1.000000000000000048e-04
5.568037075037949841e-09,-2.318990395153840657e-08,2.000000000000000096e-04
2.496197017628935996e-08,-2.615219875406355902e-08,3.000000000000000279e-04
4.310156205092291646e-08,-3.757523376525428735e-08,4.000000000000000192e-04
3.999541853966467806e-08,-3.145876746288607450e-08,5.000000000000000104e-04
2.649416938436058543e-08,-2.418685642878749072e-08,6.000000000000000559e-04
4.339323116701329889e-08,-1.456111373285963767e-08,7.000000000000001013e-04
2.932535609980570742e-08,-1.242385781873016191e-08,8.000000000000001468e-04
3.359023035494411956e-08,7.096948901489044262e-09,9.000000000000001922e-04
3.272274998431136922e-08,-6.976573708750440923e-11,1.000000000000000238e-03
2.992155863196422072e-08,2.039776155243492293e-08,1.100000000000000283e-03
2.580720008584465670e-09,1.924556261267443386e-08,1.200000000000000329e-03
1.445808309692133585e-08,2.684848659589106256e-08,1.300000000000000374e-03
2.555098732335551330e-08,3.056575905179762294e-08,1.400000000000000419e-03
-1.054401061566307689e-08,3.482028106258769165e-08,1.500000000000000465e-03
1.408023062649884845e-08,-2.703444758796059743e-09,1.600000000000000510e-03
1.094391739549724108e-09,3.509972362622798598e-08,1.700000000000000556e-03
-2.547891624786140392e-08,5.235071436003725522e-08,1.800000000000000601e-03
-6.818846356749819810e-09,3.970583814059222890e-08,1.900000000000000647e-03
7.597292010241596703e-09,6.359996438384233928e-08,2.000000000000000475e-03
2.981772716076081668e-08,6.632846935369555179e-08,2.100000000000000304e-03
1.225104940566857694e-08,9.425743180919398370e-08,2.200000000000000133e-03
-2.544769325396841516e-08,1.062964631999084309e-07,2.299999999999999961e-03
-4.538489349328571861e-08,1.403732573457485142e-07,2.399999999999999790e-03
-5.392575490241314944e-08,1.658697004247550336e-07,2.499999999999999618e-03
-7.412926774107259707e-08,1.903154234614876832e-07,2.599999999999999447e-03
-6.700966483963727885e-08,2.183279239658418713e-07,2.699999999999999276e-03
-9.287262320463865637e-08,2.218978882587438527e-07,2.799999999999999104e-03
-1.217952335554622216e-07,2.149110401434193778e-07,2.899999999999998933e-03
-1.355961037564806205e-07,2.393275823766995629e-07,2.999999999999998761e-03
-1.552073180639820996e-07,2.497053465263795553e-07,3.099999999999998590e-03
-1.530800496706265675e-07,2.527777661934659385e-07,3.199999999999998419e-03
-1.556057064546013812e-07,2.357078984852038278e-07,3.299999999999998247e-03
-1.553080187466482562e-07,2.369644651697245142e-07,3.399999999999998076e-03
-1.586014732469773113e-07,2.631401604329035679e-07,3.499999999999997904e-03
-1.455286762989202250e-07,2.567719554834368418e-07,3.599999999999997733e-03
-1.928685104056724018e-07,2.692126707086621850e-07,3.699999999999997562e-03
-1.737378546383888438e-07,2.373873906893830084e-07,3.799999999999997390e-03
-1.859648317907030927e-07,2.541734551319341613e-07,3.899999999999997219e-03
-1.777732145642797392e-07,2.703930846827337993e-07,3.999999999999997481e-03
-1.931342648193240566e-07,2.761613187648007876e-07,4.099999999999997743e-03
-2.115854627417877868e-07,2.705605176218454048e-07,4.199999999999998006e-03
-2.006360714612460113e-07,2.791376858709718619e-07,4.299999999999998268e-03
-2.033007776130370650e-07,2.856289238386337237e-07,4.399999999999998530e-03
-2.186105662589711504e-07,2.943267348445873782e-07,4.499999999999998793e-03
-2.287616066300160329e-07,2.751769257031605587e-07,4.599999999999999055e-03
-2.275799647357739574e-07,2.693323911527587738e-07,4.699999999999999317e-03
-2.269836548328659027e-07,2.548386045900952859e-07,4.799999999999999580e-03
-2.302858117121919501e-07,2.578820446716706376e-07,4.899999999999999842e-03
-2.626099558644074352e-07,2.247360858320504949e-07,5.000000000000000104e-03
-2.529480912670457272e-07,1.981013764447653496e-07,5.100000000000000366e-03
-2.552826032659454883e-07,1.735608595832323109e-07,5.200000000000000629e-03
-2.551975997510754776e-07,1.519504989189801779e-07,5.300000000000000891e-03
-2.410683329530973128e-07,1.433278837819968018e-07,5.400000000000001153e-03
-2.371861795572086381e-07,1.394369405829246867e-07,5.500000000000001416e-03
-2.178606601774417345e-07,1.329715283025949926e-07,5.600000000000001678e-03
-2.446845859091297271e-07,1.068546314059447465e-07,5.700000000000001940e-03
-2.307130908266199743e-07,9.494649651610439565e-08,5.800000000000002202e-03
-2.214619611982846878e-07,7.456304988519512642e-08,5.900000000000002465e-03
-2.234713262648909934e-07,6.169419418821758851e-08,6.000000000000002727e-03
-2.574588395650459393e-07,4.622727700925474806e-08,6.100000000000002989e-03
-2.696472298934189490e-07,3.085313222721104346e-08,6.200000000000003252e-03
